
1.e4d5 (925 1005 10 1000 407 -16000) ,2.e6d5 (-1005 -925 9 2147483647 -718 -16000) ,3.a3e7 (925 1005 8 2147483647 614 -16000) ,4.f6f5 (-1005 -925 8 2147483647 -717 -16000) ,5.e7h4 (925 1005 7 2147483647 718 -16000) ,6.e5e4 (-1005 -925 6 2147483647 -706 -16000) ,7.d3e4 (925 1005 5 2147483647 702 -16000) ,8.f5e4 (-1005 -925 4 2147483647 -809 -16000) ,9.g7g4 (925 1005 4 2147483647 716 -16000) ,10.e4d3 (-1005 -925 4 2147483647 -789 -16000) ,11.h4g3 (925 1005 3 2147483647 800 -16000) ,12.d5d4 (-1005 -925 2 2147483647 -974 -16000) 
,,,,,,,,9.f8a3 (973 974 3 0 177 276) 
,,,,,,,,9.f8b4 (973 974 3 0 177 276) 
,,,,,,,,9.f8c5 (973 974 3 0 177 276) 
,,,,,,,,9.f8d6 (973 974 3 0 177 276) 
,,,,,,,,9.f8e7 (973 974 3 0 177 276) ,10.g5h6 (-974 -973 3 2147483647 -188 -16000) 
,,,,,,,,9.f8g7 (973 974 3 0 177 276) 
,,,,,,,,9.b1a1 (973 974 3 0 177 276) 
,,,,,,,,9.b1c1 (973 974 3 0 177 276) 
,,,,,,,,9.b1a2 (973 974 3 0 177 276) 
,,,,,,,,9.b1b2 (973 974 3 0 177 276) 
,,,,,,,,9.d3d4 (973 974 3 0 177 276) 
,,,,,,,8.Cut
,,,,,,7.g7g6 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7a7 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7b7 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7c7 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7d7 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7e7 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.f8d6 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.f8a3 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7g8 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 5 0 695 908) 
,,,,,,7.Futility pruning
,,,,,,7.All:908
,,,,,6.Cut
,,,,5.e7a3 (973 1005 7 0 718 973) ,6.e5e4 (-974 -973 6 2147483647 -705 -16000) ,7.d3e4 (973 974 5 2147483647 701 -16000) ,8.f5e4 (-974 -973 4 2147483647 -808 -16000) ,9.g7g4 (973 974 4 2147483647 714 -16000) ,10.e4d3 (-974 -973 4 2147483647 -788 -16000) ,11.g4g3 (973 974 3 2147483647 798 -16000) ,12.d3d2 (-974 -973 2 2147483647 -964 -16000) 
,,,,,,,,,,11.g4g7 (973 974 3 2147483542 798 908) 
,,,,,,,,,,11.a3b4 (973 974 3 0 798 908) 
,,,,,,,,,,11.a3c5 (973 974 3 0 798 908) 
,,,,,,,,,,11.a3d6 (973 974 3 0 798 908) 
,,,,,,,,,,11.a3e7 (973 974 3 0 798 908) 
,,,,,,,,,,11.a3f8 (973 974 3 0 798 908) 
,,,,,,,,,,11.a3c1 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4a4 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4b4 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4c4 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4d4 (973 974 3 0 798 908) ,12.d3d4 (-974 -973 2 2147483647 -803 -16000) 
,,,,,,,,,,11.g4e4 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4f4 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4h4 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4g5 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4g6 (973 974 3 0 798 908) 
,,,,,,,,,,11.a3b2 (973 974 3 0 798 908) 
,,,,,,,,,,11.g4g8 (973 974 3 0 798 908) 
,,,,,,,,,,11.b1a1 (973 974 3 0 798 908) 
,,,,,,,,,,11.b1c1 (973 974 3 0 798 908) 
,,,,,,,,,,11.b1a2 (973 974 3 0 798 908) 
,,,,,,,,,,11.b1b2 (973 974 3 0 798 908) 
,,,,,,,,9.g7h7 (973 974 4 2147483592 714 908) ,10.e4d3 (-974 -973 3 2147483647 -804 -16000) ,11.h7f7 (973 974 2 2147483647 815 -16000) 
,,,,,,,,,,11.a3b2 (973 974 2 0 815 829) 
,,,,,,,,,,11.a3b4 (973 974 2 0 815 829) 
,,,,,,,,,,11.a3c5 (973 974 2 0 815 829) 
,,,,,,,,,,11.a3d6 (973 974 2 0 815 829) 
,,,,,,,,,,11.a3e7 (973 974 2 0 815 829) 
,,,,,,,,,,11.a3f8 (973 974 2 0 815 829) 
,,,,,,,,,,11.h7a7 (973 974 2 0 815 829) 
,,,,,,,,,,11.h7b7 (973 974 2 0 815 829) 
,,,,,,,,,,11.h7c7 (973 974 2 0 815 829) 
,,,,,,,,,,11.h7d7 (973 974 2 0 815 829) 
,,,,,,,,,,11.h7e7 (973 974 2 0 815 829) 
,,,,,,,,,,11.a3c1 (973 974 2 0 815 829) 
,,,,,,,,,,11.h7g7 (973 974 2 0 815 829) 
,,,,,,,,,,11.h7h8 (973 974 2 0 815 829) 
,,,,,,,,,,11.b1a1 (973 974 2 0 815 829) 
,,,,,,,,,,11.b1c1 (973 974 2 0 815 829) 
,,,,,,,,,,11.b1a2 (973 974 2 0 815 829) 
,,,,,,,,,,11.b1b2 (973 974 2 0 815 829) 
,,,,,,,,9.b1c2 (973 974 4 2147483545 714 908) 
,,,,,,,,9.g7f7 (973 974 4 16 714 908) 
,,,,,,,,9.a3b4 (973 974 4 0 714 908) 
,,,,,,,,9.a3c5 (973 974 4 0 714 908) 
,,,,,,,,9.a3d6 (973 974 4 0 714 908) 
,,,,,,,,9.a3e7 (973 974 4 0 714 908) 
,,,,,,,,9.a3f8 (973 974 4 0 714 908) 
,,,,,,,,9.d2d3 (973 974 4 0 714 908) ,10.e4d3 (-974 -973 3 2147483647 -704 -16000) ,11.g7g4 (973 974 2 2147483647 618 -16000) 
,,,,,,,,,,11.g7h7 (973 974 2 2147483592 618 692) 
,,,,,,,,,,11.a3b4 (973 974 2 0 618 708) 
,,,,,,,,,,11.a3c5 (973 974 2 0 618 708) 
,,,,,,,,,,11.a3d6 (973 974 2 0 618 708) 
,,,,,,,,,,11.a3e7 (973 974 2 0 618 708) 
,,,,,,,,,,11.a3f8 (973 974 2 0 618 708) 
,,,,,,,,,,11.a3c1 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7g5 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7g6 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7a7 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7b7 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7c7 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7d7 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7e7 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7f7 (973 974 2 0 618 708) 
,,,,,,,,,,11.a3b2 (973 974 2 0 618 708) 
,,,,,,,,,,11.g7g8 (973 974 2 0 618 708) 
,,,,,,,,,,11.b1a1 (973 974 2 0 618 708) 
,,,,,,,,,,11.b1c1 (973 974 2 0 618 708) 
,,,,,,,,,,11.b1a2 (973 974 2 0 618 708) 
,,,,,,,,,,11.b1b2 (973 974 2 0 618 708) 
,,,,,,,,9.g7g5 (973 974 4 0 714 908) 
,,,,,,,,9.g7g6 (973 974 4 0 714 908) 
,,,,,,,,9.g7a7 (973 974 4 0 714 908) 
,,,,,,,,9.g7b7 (973 974 4 0 714 908) 
,,,,,,,,9.g7c7 (973 974 4 0 714 908) 
,,,,,,,,9.g7d7 (973 974 4 0 714 908) 
,,,,,,,,9.g7e7 (973 974 4 0 714 908) ,10.e4d3 (-974 -973 4 2147483647 -718 -16000) ,11.e7h7 (973 974 3 2147483647 728 -16000) ,12.d3d2 (-974 -973 2 2147483597 -813 -16000) 
,,,,,,,,,,11.e7f7 (973 974 3 2147483541 728 726) 
,,,,,,,,,,11.a3b4 (973 974 3 0 728 726) 
,,,,,,,,,,11.a3c5 (973 974 3 0 728 726) 
,,,,,,,,,,11.a3d6 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7e1 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7e2 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7e3 (973 974 3 0 728 726) ,12.d3d2 (-974 -973 2 2147483647 -711 -16000) 
,,,,,,,,,,11.e7e4 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7e5 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7e6 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7a7 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7b7 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7c7 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7d7 (973 974 3 0 728 726) 
,,,,,,,,,,11.a3b2 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7g7 (973 974 3 0 728 726) 
,,,,,,,,,,11.a3c1 (973 974 3 0 728 726) 
,,,,,,,,,,11.e7e8 (973 974 3 0 728 726) 
,,,,,,,,,,11.b1a1 (973 974 3 0 728 726) 
,,,,,,,,,,11.b1c1 (973 974 3 0 728 726) 
,,,,,,,,,,11.b1a2 (973 974 3 0 728 726) 
,,,,,,,,,,11.b1b2 (973 974 3 0 728 726) 
,,,,,,,,9.a3b2 (973 974 4 0 714 908) 
,,,,,,,,9.d2d4 (973 974 4 0 714 908) 
,,,,,,,,9.g7g8 (973 974 4 0 714 908) 
,,,,,,,,9.b1a1 (973 974 4 0 714 908) 
,,,,,,,,9.b1c1 (973 974 4 0 714 908) 
,,,,,,,,9.b1a2 (973 974 4 0 714 908) 
,,,,,,,,9.b1b2 (973 974 4 0 714 908) 
,,,,,,,,9.a3c1 (973 974 4 0 714 908) 
,,,,,,,8.Cut
,,,,,,7.g7g4 (973 974 5 2147483592 701 908) 
,,,,,,7.g7h7 (973 974 5 2147483592 701 908) ,8.e4d3 (-974 -973 4 2147483647 -791 -16000) ,9.h7f7 (973 974 3 2147483647 672 -16000) ,10.f5e6 (-974 -973 3 2147483647 -686 -16000) ,11.h6h7 (973 974 2 2147483647 688 -16000) 
,,,,,,,,,,11.f7e7 (973 974 2 9 688 775) ,12.e6f5 (-974 -973 1 2147483647 -678 -16000) 
,,,,,,,,,,11.a3c5 (973 974 2 2 688 775) 
,,,,,,,,,,11.f7g7 (973 974 2 1 688 775) 
,,,,,,,,,,11.a3b2 (973 974 2 0 688 775) 
,,,,,,,,,,11.a3d6 (973 974 2 0 688 775) 
,,,,,,,,,,11.a3e7 (973 974 2 0 688 775) 
,,,,,,,,,,11.a3f8 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7f1 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7f2 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7f3 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7f4 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7f5 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7f6 (973 974 2 0 688 775) ,12.e6f6 (-974 -973 1 2147483647 -673 -16000) 
,,,,,,,,,,11.f7a7 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7b7 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7c7 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7d7 (973 974 2 0 688 775) 
,,,,,,,,,,11.a3c1 (973 974 2 0 688 775) 
,,,,,,,,,,11.a3b4 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7h7 (973 974 2 0 688 775) 
,,,,,,,,,,11.f7f8 (973 974 2 0 688 775) 
,,,,,,,,,,11.b1a1 (973 974 2 0 688 775) 
,,,,,,,,,,11.b1c1 (973 974 2 0 688 775) 
,,,,,,,,,,11.b1a2 (973 974 2 0 688 775) 
,,,,,,,,,,11.b1b2 (973 974 2 0 688 775) 
,,,,,,,,9.a3b2 (973 974 3 0 672 775) 
,,,,,,,,9.a3b4 (973 974 3 0 672 775) 
,,,,,,,,9.a3c5 (973 974 3 0 672 775) 
,,,,,,,,9.a3d6 (973 974 3 0 672 775) 
,,,,,,,,9.a3e7 (973 974 3 0 672 775) 
,,,,,,,,9.a3f8 (973 974 3 0 672 775) 
,,,,,,,,9.h7a7 (973 974 3 0 672 775) 
,,,,,,,,9.h7b7 (973 974 3 0 672 775) 
,,,,,,,,9.h7c7 (973 974 3 0 672 775) 
,,,,,,,,9.h7d7 (973 974 3 0 672 775) 
,,,,,,,,9.h7e7 (973 974 3 0 672 775) 
,,,,,,,,9.a3c1 (973 974 3 0 672 775) 
,,,,,,,,9.h7g7 (973 974 3 0 672 775) 
,,,,,,,,9.h7h8 (973 974 3 0 672 775) 
,,,,,,,,9.b1a1 (973 974 3 0 672 775) 
,,,,,,,,9.b1c1 (973 974 3 0 672 775) 
,,,,,,,,9.b1a2 (973 974 3 0 672 775) 
,,,,,,,,9.b1b2 (973 974 3 0 672 775) 
,,,,,,,8.Cut
,,,,,,7.d3d4 (973 974 5 9 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7f7 (973 974 5 9 701 908) ,8.f5e6 (-974 -973 5 2147483647 -712 -16000) ,9.d3e4 (973 974 4 2147483647 714 -16000) 
,,,,,,,,9.f7h7 (973 974 4 2147483592 714 281) ,10.e4d3 (-974 -973 3 2147483647 -791 -16000) ,11.h7e7 (973 974 2 2147483647 672 -16000) ,12.TTLower (-974 -973 1 -680 -678 -16000) 
,,,,,,,,,,11.h7f7 (973 974 2 2147483545 672 680) 
,,,,,,,,,,11.a3b4 (973 974 2 0 672 680) 
,,,,,,,,,,11.a3c5 (973 974 2 0 672 680) 
,,,,,,,,,,11.a3d6 (973 974 2 0 672 680) 
,,,,,,,,,,11.a3e7 (973 974 2 0 672 680) 
,,,,,,,,,,11.a3f8 (973 974 2 0 672 680) 
,,,,,,,,,,11.h7a7 (973 974 2 0 672 680) 
,,,,,,,,,,11.h7b7 (973 974 2 0 672 680) 
,,,,,,,,,,11.h7c7 (973 974 2 0 672 680) 
,,,,,,,,,,11.h7d7 (973 974 2 0 672 680) 
,,,,,,,,,,11.a3c1 (973 974 2 0 672 680) 
,,,,,,,,,,11.a3b2 (973 974 2 0 672 680) 
,,,,,,,,,,11.h7g7 (973 974 2 0 672 680) 
,,,,,,,,,,11.h7h8 (973 974 2 0 672 680) 
,,,,,,,,,,11.b1a1 (973 974 2 0 672 680) 
,,,,,,,,,,11.b1c1 (973 974 2 0 672 680) 
,,,,,,,,,,11.b1a2 (973 974 2 0 672 680) 
,,,,,,,,,,11.b1b2 (973 974 2 0 672 680) 
,,,,,,,,9.b1c2 (973 974 4 2147483545 714 680) 
,,,,,,,,9.f7e7 (973 974 4 9 714 680) ,10.e6f5 (-974 -973 4 2147483647 -703 -16000) ,11.d3e4 (973 974 3 2147483647 706 -16000) ,12.d5e4 (-974 -973 2 2147483647 -802 -16000) 
,,,,,,,,,,11.e7e4 (973 974 3 2147483592 706 808) 
,,,,,,,,,,11.e7h7 (973 974 3 2147483592 706 808) ,12.TTLower (-974 -973 2 -775 -791 -16000) 
,,,,,,,,,,11.e7f7 (973 974 3 2147483541 706 808) 
,,,,,,,,,,11.b1c2 (973 974 3 2147483537 706 808) 
,,,,,,,,,,11.e7g7 (973 974 3 10 706 808) 
,,,,,,,,,,11.a3d6 (973 974 3 0 706 808) 
,,,,,,,,,,11.d3d4 (973 974 3 0 706 808) 
,,,,,,,,,,11.e7e5 (973 974 3 0 706 808) ,12.f5e5 (-974 -973 2 2147483647 -699 -16000) 
,,,,,,,,,,11.e7e6 (973 974 3 0 706 808) 
,,,,,,,,,,11.e7a7 (973 974 3 0 706 808) 
,,,,,,,,,,11.e7b7 (973 974 3 0 706 808) 
,,,,,,,,,,11.e7c7 (973 974 3 0 706 808) 
,,,,,,,,,,11.e7d7 (973 974 3 0 706 808) 
,,,,,,,,,,11.a3b2 (973 974 3 0 706 808) 
,,,,,,,,,,11.a3c5 (973 974 3 0 706 808) 
,,,,,,,,,,11.a3c1 (973 974 3 0 706 808) 
,,,,,,,,,,11.e7e8 (973 974 3 0 706 808) 
,,,,,,,,,,11.b1a1 (973 974 3 0 706 808) 
,,,,,,,,,,11.b1c1 (973 974 3 0 706 808) 
,,,,,,,,,,11.b1a2 (973 974 3 0 706 808) 
,,,,,,,,,,11.b1b2 (973 974 3 0 706 808) 
,,,,,,,,,,11.a3b4 (973 974 3 0 706 808) 
,,,,,,,,9.a3c5 (973 974 4 2 714 808) 
,,,,,,,,9.f7g7 (973 974 4 1 714 808) 
,,,,,,,,9.a3d6 (973 974 4 0 714 808) 
,,,,,,,,9.a3e7 (973 974 4 0 714 808) 
,,,,,,,,9.a3f8 (973 974 4 0 714 808) 
,,,,,,,,9.f7f1 (973 974 4 0 714 808) 
,,,,,,,,9.f7f2 (973 974 4 0 714 808) 
,,,,,,,,9.f7f3 (973 974 4 0 714 808) 
,,,,,,,,9.f7f4 (973 974 4 0 714 808) 
,,,,,,,,9.f7f5 (973 974 4 0 714 808) 
,,,,,,,,9.f7f6 (973 974 4 0 714 808) ,10.e6f6 (-974 -973 3 2147483647 -698 -16000) 
,,,,,,,,9.f7a7 (973 974 4 0 714 808) 
,,,,,,,,9.f7b7 (973 974 4 0 714 808) 
,,,,,,,,9.f7c7 (973 974 4 0 714 808) 
,,,,,,,,9.f7d7 (973 974 4 0 714 808) 
,,,,,,,,9.a3b2 (973 974 4 0 714 808) 
,,,,,,,,9.a3b4 (973 974 4 0 714 808) 
,,,,,,,,9.d3d4 (973 974 4 0 714 808) 
,,,,,,,,9.f7f8 (973 974 4 0 714 808) 
,,,,,,,,9.b1a1 (973 974 4 0 714 808) 
,,,,,,,,9.b1c1 (973 974 4 0 714 808) 
,,,,,,,,9.b1a2 (973 974 4 0 714 808) 
,,,,,,,,9.b1b2 (973 974 4 0 714 808) 
,,,,,,,,9.a3c1 (973 974 4 0 714 808) 
,,,,,,,8.Cut
,,,,,,7.a3c5 (973 974 5 1 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.a3d6 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.a3e7 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.a3f8 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.a3b2 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7g5 (973 974 5 0 701 908) ,8.f5g5 (-974 -973 4 2147483647 -682 -16000) ,9.d3e4 (973 974 3 2147483647 177 -16000) 
,,,,,,,,9.b1c2 (973 974 3 2147483545 177 276) 
,,,,,,,,9.a3c1 (973 974 3 0 177 276) 
,,,,,,,,9.a3b2 (973 974 3 0 177 276) 
,,,,,,,,9.a3b4 (973 974 3 0 177 276) 
,,,,,,,,9.a3c5 (973 974 3 0 177 276) 
,,,,,,,,9.a3d6 (973 974 3 0 177 276) 
,,,,,,,,9.a3e7 (973 974 3 0 177 276) ,10.TTLower (-974 -973 3 -34 -188 -16000) 
,,,,,,,,9.a3f8 (973 974 3 0 177 276) 
,,,,,,,,9.b1a1 (973 974 3 0 177 276) 
,,,,,,,,9.b1c1 (973 974 3 0 177 276) 
,,,,,,,,9.b1a2 (973 974 3 0 177 276) 
,,,,,,,,9.b1b2 (973 974 3 0 177 276) 
,,,,,,,,9.d3d4 (973 974 3 0 177 276) 
,,,,,,,8.Cut
,,,,,,7.g7g6 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7a7 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7b7 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7c7 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7d7 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7e7 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.a3b4 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.a3c1 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.g7g8 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1a1 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1c1 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1a2 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1b2 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 5 0 701 908) 
,,,,,,7.Futility pruning
,,,,,,7.All:908
,,,,,6.Cut
,,,,5.g7g5 (973 1005 7 0 718 973) ,6.f5f4 (-974 -973 7 2147483647 -700 -16000) ,7.g5g4 (973 974 6 2147483647 692 -16000) ,8.f4g4 (-974 -973 5 2147483647 -785 -16000) ,9.b1c2 (973 974 4 2147483647 281 -16000) 
,,,,,,,,9.e7h4 (973 974 4 2147483541 281 312) 
,,,,,,,,9.e7b4 (973 974 4 0 281 312) 
,,,,,,,,9.e7a3 (973 974 4 0 281 312) 
,,,,,,,,9.e7c5 (973 974 4 0 281 312) 
,,,,,,,,9.e7g5 (973 974 4 0 281 312) 
,,,,,,,,9.e7d6 (973 974 4 0 281 312) 
,,,,,,,,9.e7f6 (973 974 4 0 281 312) 
,,,,,,,,9.e7d8 (973 974 4 0 281 312) 
,,,,,,,,9.e7f8 (973 974 4 0 281 312) 
,,,,,,,,9.b1a1 (973 974 4 0 281 312) 
,,,,,,,,9.b1c1 (973 974 4 0 281 312) 
,,,,,,,,9.b1a2 (973 974 4 0 281 312) 
,,,,,,,,9.b1b2 (973 974 4 0 281 312) 
,,,,,,,,9.d3d4 (973 974 4 0 281 312) 
,,,,,,,8.Cut
,,,,,,7.g5e5 (973 974 6 2147483592 692 312) ,8.Node level futility pruning
,,,,,,7.e7b4 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.e7c5 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.e7d6 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.e7f6 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.e7d8 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.e7f8 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.d3d4 (973 974 6 0 692 801) 
,,,,,,7.SEE pruning
,,,,,,7.e7a3 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.g5f5 (973 974 6 0 692 801) ,8.f4f5 (-974 -973 5 2147483647 -712 -16000) ,9.b1c2 (973 974 4 2147483647 185 -16000) 
,,,,,,,,9.e7h4 (973 974 4 2147483543 185 216) 
,,,,,,,,9.e7b4 (973 974 4 0 185 216) 
,,,,,,,,9.e7a3 (973 974 4 0 185 216) 
,,,,,,,,9.e7c5 (973 974 4 0 185 216) 
,,,,,,,,9.e7g5 (973 974 4 0 185 216) 
,,,,,,,,9.e7d6 (973 974 4 0 185 216) 
,,,,,,,,9.e7f6 (973 974 4 0 185 216) 
,,,,,,,,9.e7d8 (973 974 4 0 185 216) 
,,,,,,,,9.e7f8 (973 974 4 0 185 216) 
,,,,,,,,9.b1a1 (973 974 4 0 185 216) 
,,,,,,,,9.b1c1 (973 974 4 0 185 216) 
,,,,,,,,9.b1a2 (973 974 4 0 185 216) 
,,,,,,,,9.b1b2 (973 974 4 0 185 216) 
,,,,,,,,9.d3d4 (973 974 4 0 185 216) 
,,,,,,,8.Cut
,,,,,,7.g5h5 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.g5g6 (973 974 6 0 692 801) 
,,,,,,7.SEE pruning
,,,,,,7.g5g7 (973 974 6 0 692 801) 
,,,,,,7.g5g8 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.b1a1 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.b1c1 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.b1a2 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.b1b2 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.b1c2 (973 974 6 0 692 801) ,8.Node level futility pruning
,,,,,,7.All:801
,,,,,6.Cut
,,,,5.g7g6 (973 1005 7 0 718 973) ,6.Node level futility pruning
,,,,5.d3d4 (973 1005 7 0 718 973) ,6.e5d4 (-974 -973 6 2147483647 -712 -16000) ,7.g7g4 (973 974 5 2147483647 646 -16000) ,8.Node level futility pruning
,,,,,,7.g7h7 (973 974 5 2147483592 646 201) ,8.f5e6 (-974 -973 4 2147483647 -736 -16000) ,9.e7h4 (973 974 3 2147483647 738 -16000) 
,,,,,,,,9.h7f7 (973 974 3 2147483546 738 727) 
,,,,,,,,9.b1c2 (973 974 3 2147483545 738 727) 
,,,,,,,,9.e7c5 (973 974 3 2 738 727) 
,,,,,,,,9.h7g7 (973 974 3 1 738 727) 
,,,,,,,,9.e7g5 (973 974 3 0 738 727) 
,,,,,,,,9.e7d6 (973 974 3 0 738 727) 
,,,,,,,,9.e7f6 (973 974 3 0 738 727) 
,,,,,,,,9.e7d8 (973 974 3 0 738 727) 
,,,,,,,,9.e7f8 (973 974 3 0 738 727) 
,,,,,,,,9.e7a3 (973 974 3 0 738 727) 
,,,,,,,,9.d2d3 (973 974 3 0 738 727) 
,,,,,,,,9.h7h8 (973 974 3 0 738 727) 
,,,,,,,,9.b1a1 (973 974 3 0 738 727) 
,,,,,,,,9.b1c1 (973 974 3 0 738 727) 
,,,,,,,,9.b1a2 (973 974 3 0 738 727) 
,,,,,,,,9.b1b2 (973 974 3 0 738 727) 
,,,,,,,,9.e7b4 (973 974 3 0 738 727) 
,,,,,,,8.Cut
,,,,,,7.e7h4 (973 974 5 2147483546 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.b1c2 (973 974 5 12 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.e7c5 (973 974 5 0 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.e7g5 (973 974 5 0 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.e7d6 (973 974 5 0 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.e7f6 (973 974 5 0 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.e7d8 (973 974 5 0 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.e7f8 (973 974 5 0 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.d2d3 (973 974 5 0 646 738) 
,,,,,,7.Futility pruning
,,,,,,7.g7g5 (973 974 5 0 646 738) ,8.f5f4 (-974 -973 5 2147483647 -629 -16000) ,9.g5g4 (973 974 4 2147483647 622 -16000) ,10.f4g4 (-974 -973 3 2147483647 -714 -16000) 
,,,,,,,,9.g5d5 (973 974 4 2147483592 622 201) ,10.f4e4 (-974 -973 1 2147483543 -707 -16000) 
,,,,,,,,9.b1c2 (973 974 4 2147483545 622 714) 
,,,,,,,,9.e7c5 (973 974 4 0 622 714) 
,,,,,,,,9.e7d6 (973 974 4 0 622 714) ,10.f4g5 (-974 -973 4 2147483647 -626 -16000) ,11.d6g3 (973 974 3 2147483647 121 -16000) 
